"ENROLLMENT","SUBJECT_AREA","CATLG_NBR","SECT_NBR","GRADE","GRD_COUNT","ENRL_TOT","INSTR_NAME","INSTR_CD","TITLE","ENROL_TERM","LG_numeric"
"20F","ENGCOMP","3","29","A",2,19,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,4
"20F","ENGCOMP","3","29","A-",3,19,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,3.7
"20F","ENGCOMP","3","29","B+",2,19,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,3.3
"20F","ENGCOMP","3","29","B",6,19,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,3
"20F","ENGCOMP","3","29","B-",2,19,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,2.7
"20F","ENGCOMP","3","29","C+",2,19,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,2.3
"20F","ENGCOMP","3","29","C",1,19,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,2
"20F","ENGCOMP","3","29","P",1,19,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,-1
"20F","ENGCOMP","3","32","A",5,20,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,4
"20F","ENGCOMP","3","32","A-",6,20,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,3.7
"20F","ENGCOMP","3","32","B+",4,20,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,3.3
"20F","ENGCOMP","3","32","B",2,20,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,3
"20F","ENGCOMP","3","32","I",2,20,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,0
"20F","ENGCOMP","3","32","P",1,20,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,-1
"20F","ENGCOMP","3","33","A",1,20,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,4
"20F","ENGCOMP","3","33","A-",7,20,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,3.7
"20F","ENGCOMP","3","33","B+",4,20,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,3.3
"20F","ENGCOMP","3","33","B",3,20,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,3
"20F","ENGCOMP","3","33","C+",1,20,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,2.3
"20F","ENGCOMP","3","33","P",4,20,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,-1
"20F","ENGCOMP","3","34","A",11,21,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,4
"20F","ENGCOMP","3","34","A-",2,21,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,3.7
"20F","ENGCOMP","3","34","B+",3,21,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,3.3
"20F","ENGCOMP","3","34","B",3,21,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,3
"20F","ENGCOMP","3","34","P",2,21,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,-1
"20F","ENGCOMP","3","35","A",9,20,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,4
"20F","ENGCOMP","3","35","A-",6,20,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,3.7
"20F","ENGCOMP","3","35","B+",4,20,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,3.3
"20F","ENGCOMP","3","35","B",1,20,"PRESCOTT-JOHNSON,",3,"English Composition, Rhetoric, and Language",260,3
"20F","ENGCOMP","3","36","A",11,22,"SUSSMAN, D.B.",1,"English Composition, Rhetoric, and Language",260,4
"20F","ENGCOMP","3","36","A-",8,22,"SUSSMAN, D.B.",1,"English Composition, Rhetoric, and Language",260,3.7
"20F","ENGCOMP","3","36","B+",3,22,"SUSSMAN, D.B.",1,"English Composition, Rhetoric, and Language",260,3.3
