hour,minute,avg_n_people,avg_n_people_rel,is_open,week,day,facility
14,0.0,147.0,0.32,open,Weeks 1 to 3,Saturday,wooden
14,10.0,152.0,0.33,open,Weeks 1 to 3,Saturday,wooden
14,20.0,152.0,0.33,open,Weeks 1 to 3,Saturday,wooden
14,30.0,153.0,0.33,open,Weeks 1 to 3,Saturday,wooden
14,40.0,153.0,0.33,open,Weeks 1 to 3,Saturday,wooden
14,50.0,150.0,0.33,open,Weeks 1 to 3,Saturday,wooden
15,0.0,154.0,0.33,open,Weeks 1 to 3,Saturday,wooden
15,10.0,156.0,0.34,open,Weeks 1 to 3,Saturday,wooden
15,20.0,160.0,0.35,open,Weeks 1 to 3,Saturday,wooden
15,30.0,158.0,0.34,open,Weeks 1 to 3,Saturday,wooden
15,40.0,159.0,0.35,open,Weeks 1 to 3,Saturday,wooden
15,50.0,165.0,0.36,open,Weeks 1 to 3,Saturday,wooden
16,0.0,171.0,0.37,open,Weeks 1 to 3,Saturday,wooden
16,10.0,173.0,0.38,open,Weeks 1 to 3,Saturday,wooden
16,20.0,175.0,0.38,open,Weeks 1 to 3,Saturday,wooden
16,30.0,178.0,0.39,open,Weeks 1 to 3,Saturday,wooden
16,40.0,182.0,0.4,open,Weeks 1 to 3,Saturday,wooden
16,50.0,189.0,0.41,open,Weeks 1 to 3,Saturday,wooden
17,0.0,197.0,0.43,open,Weeks 1 to 3,Saturday,wooden
17,10.0,200.0,0.43,open,Weeks 1 to 3,Saturday,wooden
17,20.0,195.0,0.42,open,Weeks 1 to 3,Saturday,wooden
17,30.0,191.0,0.42,open,Weeks 1 to 3,Saturday,wooden
17,40.0,182.0,0.4,open,Weeks 1 to 3,Saturday,wooden
17,50.0,175.0,0.38,open,Weeks 1 to 3,Saturday,wooden
18,0.0,174.0,0.38,open,Weeks 1 to 3,Saturday,wooden
18,10.0,164.0,0.36,open,Weeks 1 to 3,Saturday,wooden
18,20.0,161.0,0.35,open,Weeks 1 to 3,Saturday,wooden
18,30.0,157.0,0.34,open,Weeks 1 to 3,Saturday,wooden
18,40.0,155.0,0.34,open,Weeks 1 to 3,Saturday,wooden
18,50.0,156.0,0.34,open,Weeks 1 to 3,Saturday,wooden
19,0.0,133.0,0.29,open,Weeks 1 to 3,Saturday,wooden
19,10.0,108.0,0.23,open,Weeks 1 to 3,Saturday,wooden
19,20.0,86.0,0.19,open,Weeks 1 to 3,Saturday,wooden
19,30.0,67.0,0.15,open,Weeks 1 to 3,Saturday,wooden
19,40.0,50.0,0.11,open,Weeks 1 to 3,Saturday,wooden
19,50.0,33.0,0.07,open,Weeks 1 to 3,Saturday,wooden
20,0.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
20,10.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
20,20.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
20,30.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
20,40.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
20,50.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
21,0.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
21,10.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
21,20.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
21,30.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
21,40.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
21,50.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
22,0.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
22,10.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
22,20.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
22,30.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
22,40.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
22,50.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
23,0.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
23,10.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
23,20.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
23,30.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
23,40.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
23,50.0,0.0,0.0,closed,Weeks 1 to 3,Saturday,wooden
0,0.0,0.0,0.0,open,Weeks 1 to 3,Sunday,wooden
0,10.0,0.0,0.0,open,Weeks 1 to 3,Sunday,wooden
0,20.0,0.0,0.0,open,Weeks 1 to 3,Sunday,wooden
0,30.0,0.0,0.0,open,Weeks 1 to 3,Sunday,wooden
0,40.0,0.0,0.0,open,Weeks 1 to 3,Sunday,wooden
0,50.0,0.0,0.0,open,Weeks 1 to 3,Sunday,wooden
1,0.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
1,10.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
1,20.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
1,30.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
1,40.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
1,50.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
2,0.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
2,10.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
2,20.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
2,30.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
2,40.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
2,50.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
3,0.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
3,10.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
3,20.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
3,30.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
3,40.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
3,50.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
4,0.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
4,10.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
4,20.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
4,30.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
4,40.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
4,50.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
5,0.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
5,10.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
5,20.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
5,30.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
5,40.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
5,50.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
6,0.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
6,10.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
6,20.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
6,30.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
6,40.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
6,50.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
7,0.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
7,10.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
7,20.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
7,30.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
7,40.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
7,50.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
8,0.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
8,10.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
8,20.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
8,30.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
8,40.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
8,50.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
9,0.0,59.0,0.13,open,Weeks 1 to 3,Sunday,wooden
9,10.0,76.0,0.17,open,Weeks 1 to 3,Sunday,wooden
9,20.0,94.0,0.2,open,Weeks 1 to 3,Sunday,wooden
9,30.0,106.0,0.23,open,Weeks 1 to 3,Sunday,wooden
9,40.0,118.0,0.26,open,Weeks 1 to 3,Sunday,wooden
9,50.0,133.0,0.29,open,Weeks 1 to 3,Sunday,wooden
10,0.0,142.0,0.31,open,Weeks 1 to 3,Sunday,wooden
10,10.0,145.0,0.32,open,Weeks 1 to 3,Sunday,wooden
10,20.0,143.0,0.31,open,Weeks 1 to 3,Sunday,wooden
10,30.0,144.0,0.31,open,Weeks 1 to 3,Sunday,wooden
10,40.0,135.0,0.29,open,Weeks 1 to 3,Sunday,wooden
10,50.0,137.0,0.3,open,Weeks 1 to 3,Sunday,wooden
11,0.0,134.0,0.29,open,Weeks 1 to 3,Sunday,wooden
11,10.0,129.0,0.28,open,Weeks 1 to 3,Sunday,wooden
11,20.0,127.0,0.28,open,Weeks 1 to 3,Sunday,wooden
11,30.0,124.0,0.27,open,Weeks 1 to 3,Sunday,wooden
11,40.0,127.0,0.28,open,Weeks 1 to 3,Sunday,wooden
11,50.0,124.0,0.27,open,Weeks 1 to 3,Sunday,wooden
12,0.0,118.0,0.26,open,Weeks 1 to 3,Sunday,wooden
12,10.0,117.0,0.25,open,Weeks 1 to 3,Sunday,wooden
12,20.0,114.0,0.25,open,Weeks 1 to 3,Sunday,wooden
12,30.0,111.0,0.24,open,Weeks 1 to 3,Sunday,wooden
12,40.0,107.0,0.23,open,Weeks 1 to 3,Sunday,wooden
12,50.0,107.0,0.23,open,Weeks 1 to 3,Sunday,wooden
13,0.0,108.0,0.23,open,Weeks 1 to 3,Sunday,wooden
13,10.0,109.0,0.24,open,Weeks 1 to 3,Sunday,wooden
13,20.0,106.0,0.23,open,Weeks 1 to 3,Sunday,wooden
13,30.0,108.0,0.23,open,Weeks 1 to 3,Sunday,wooden
13,40.0,108.0,0.23,open,Weeks 1 to 3,Sunday,wooden
13,50.0,110.0,0.24,open,Weeks 1 to 3,Sunday,wooden
14,0.0,118.0,0.26,open,Weeks 1 to 3,Sunday,wooden
14,10.0,122.0,0.27,open,Weeks 1 to 3,Sunday,wooden
14,20.0,125.0,0.27,open,Weeks 1 to 3,Sunday,wooden
14,30.0,128.0,0.28,open,Weeks 1 to 3,Sunday,wooden
14,40.0,131.0,0.28,open,Weeks 1 to 3,Sunday,wooden
14,50.0,153.0,0.33,open,Weeks 1 to 3,Sunday,wooden
15,0.0,159.0,0.35,open,Weeks 1 to 3,Sunday,wooden
15,10.0,157.0,0.34,open,Weeks 1 to 3,Sunday,wooden
15,20.0,153.0,0.33,open,Weeks 1 to 3,Sunday,wooden
15,30.0,148.0,0.32,open,Weeks 1 to 3,Sunday,wooden
15,40.0,149.0,0.32,open,Weeks 1 to 3,Sunday,wooden
15,50.0,162.0,0.35,open,Weeks 1 to 3,Sunday,wooden
16,0.0,176.0,0.38,open,Weeks 1 to 3,Sunday,wooden
16,10.0,184.0,0.4,open,Weeks 1 to 3,Sunday,wooden
16,20.0,186.0,0.4,open,Weeks 1 to 3,Sunday,wooden
16,30.0,182.0,0.4,open,Weeks 1 to 3,Sunday,wooden
16,40.0,176.0,0.38,open,Weeks 1 to 3,Sunday,wooden
16,50.0,178.0,0.39,open,Weeks 1 to 3,Sunday,wooden
17,0.0,170.0,0.37,open,Weeks 1 to 3,Sunday,wooden
17,10.0,169.0,0.37,open,Weeks 1 to 3,Sunday,wooden
17,20.0,167.0,0.36,open,Weeks 1 to 3,Sunday,wooden
17,30.0,167.0,0.36,open,Weeks 1 to 3,Sunday,wooden
17,40.0,165.0,0.36,open,Weeks 1 to 3,Sunday,wooden
17,50.0,159.0,0.35,open,Weeks 1 to 3,Sunday,wooden
18,0.0,162.0,0.35,open,Weeks 1 to 3,Sunday,wooden
18,10.0,159.0,0.35,open,Weeks 1 to 3,Sunday,wooden
18,20.0,147.0,0.32,open,Weeks 1 to 3,Sunday,wooden
18,30.0,143.0,0.31,open,Weeks 1 to 3,Sunday,wooden
18,40.0,138.0,0.3,open,Weeks 1 to 3,Sunday,wooden
18,50.0,138.0,0.3,open,Weeks 1 to 3,Sunday,wooden
19,0.0,135.0,0.29,open,Weeks 1 to 3,Sunday,wooden
19,10.0,137.0,0.3,open,Weeks 1 to 3,Sunday,wooden
19,20.0,139.0,0.3,open,Weeks 1 to 3,Sunday,wooden
19,30.0,147.0,0.32,open,Weeks 1 to 3,Sunday,wooden
19,40.0,142.0,0.31,open,Weeks 1 to 3,Sunday,wooden
19,50.0,144.0,0.31,open,Weeks 1 to 3,Sunday,wooden
20,0.0,143.0,0.31,open,Weeks 1 to 3,Sunday,wooden
20,10.0,140.0,0.3,open,Weeks 1 to 3,Sunday,wooden
20,20.0,130.0,0.28,open,Weeks 1 to 3,Sunday,wooden
20,30.0,124.0,0.27,open,Weeks 1 to 3,Sunday,wooden
20,40.0,118.0,0.26,open,Weeks 1 to 3,Sunday,wooden
20,50.0,121.0,0.26,open,Weeks 1 to 3,Sunday,wooden
21,0.0,118.0,0.26,open,Weeks 1 to 3,Sunday,wooden
21,10.0,120.0,0.26,open,Weeks 1 to 3,Sunday,wooden
21,20.0,120.0,0.26,open,Weeks 1 to 3,Sunday,wooden
21,30.0,123.0,0.27,open,Weeks 1 to 3,Sunday,wooden
21,40.0,121.0,0.26,open,Weeks 1 to 3,Sunday,wooden
21,50.0,121.0,0.26,open,Weeks 1 to 3,Sunday,wooden
22,0.0,101.0,0.22,open,Weeks 1 to 3,Sunday,wooden
22,10.0,83.0,0.18,open,Weeks 1 to 3,Sunday,wooden
22,20.0,64.0,0.14,open,Weeks 1 to 3,Sunday,wooden
22,30.0,47.0,0.1,open,Weeks 1 to 3,Sunday,wooden
22,40.0,33.0,0.07,open,Weeks 1 to 3,Sunday,wooden
22,50.0,22.0,0.05,open,Weeks 1 to 3,Sunday,wooden
23,0.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
23,10.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
23,20.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
23,30.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
23,40.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
23,50.0,0.0,0.0,closed,Weeks 1 to 3,Sunday,wooden
0,0.0,55.0,0.12,open,Weeks 4 to 8,Monday to Thursday,wooden
0,10.0,42.0,0.09,open,Weeks 4 to 8,Monday to Thursday,wooden
0,20.0,32.0,0.07,open,Weeks 4 to 8,Monday to Thursday,wooden
0,30.0,23.0,0.05,open,Weeks 4 to 8,Monday to Thursday,wooden
0,40.0,16.0,0.03,open,Weeks 4 to 8,Monday to Thursday,wooden
0,50.0,10.0,0.02,open,Weeks 4 to 8,Monday to Thursday,wooden
1,0.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
1,10.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
1,20.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
1,30.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
1,40.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
1,50.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
2,0.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
2,10.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
2,20.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
2,30.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
2,40.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
2,50.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
3,0.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
3,10.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
3,20.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
3,30.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
3,40.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
3,50.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
4,0.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
4,10.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
4,20.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
4,30.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
4,40.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
4,50.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
5,0.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
5,10.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
5,20.0,0.0,0.0,closed,Weeks 4 to 8,Monday to Thursday,wooden
5,30.0,42.0,0.09,open,Weeks 4 to 8,Monday to Thursday,wooden
5,40.0,55.0,0.12,open,Weeks 4 to 8,Monday to Thursday,wooden
5,50.0,66.0,0.14,open,Weeks 4 to 8,Monday to Thursday,wooden
6,0.0,80.0,0.17,open,Weeks 4 to 8,Monday to Thursday,wooden
6,10.0,88.0,0.19,open,Weeks 4 to 8,Monday to Thursday,wooden
6,20.0,93.0,0.2,open,Weeks 4 to 8,Monday to Thursday,wooden
6,30.0,94.0,0.2,open,Weeks 4 to 8,Monday to Thursday,wooden
6,40.0,96.0,0.21,open,Weeks 4 to 8,Monday to Thursday,wooden
6,50.0,105.0,0.23,open,Weeks 4 to 8,Monday to Thursday,wooden
7,0.0,117.0,0.25,open,Weeks 4 to 8,Monday to Thursday,wooden
7,10.0,127.0,0.28,open,Weeks 4 to 8,Monday to Thursday,wooden
7,20.0,132.0,0.29,open,Weeks 4 to 8,Monday to Thursday,wooden
7,30.0,136.0,0.3,open,Weeks 4 to 8,Monday to Thursday,wooden
7,40.0,137.0,0.3,open,Weeks 4 to 8,Monday to Thursday,wooden
7,50.0,139.0,0.3,open,Weeks 4 to 8,Monday to Thursday,wooden
8,0.0,141.0,0.31,open,Weeks 4 to 8,Monday to Thursday,wooden
8,10.0,142.0,0.31,open,Weeks 4 to 8,Monday to Thursday,wooden
8,20.0,142.0,0.31,open,Weeks 4 to 8,Monday to Thursday,wooden
8,30.0,140.0,0.3,open,Weeks 4 to 8,Monday to Thursday,wooden
8,40.0,135.0,0.29,open,Weeks 4 to 8,Monday to Thursday,wooden
8,50.0,138.0,0.3,open,Weeks 4 to 8,Monday to Thursday,wooden
9,0.0,141.0,0.31,open,Weeks 4 to 8,Monday to Thursday,wooden
9,10.0,142.0,0.31,open,Weeks 4 to 8,Monday to Thursday,wooden
9,20.0,146.0,0.32,open,Weeks 4 to 8,Monday to Thursday,wooden
9,30.0,143.0,0.31,open,Weeks 4 to 8,Monday to Thursday,wooden
9,40.0,141.0,0.31,open,Weeks 4 to 8,Monday to Thursday,wooden
9,50.0,153.0,0.33,open,Weeks 4 to 8,Monday to Thursday,wooden
10,0.0,163.0,0.35,open,Weeks 4 to 8,Monday to Thursday,wooden
10,10.0,162.0,0.35,open,Weeks 4 to 8,Monday to Thursday,wooden
10,20.0,160.0,0.35,open,Weeks 4 to 8,Monday to Thursday,wooden
10,30.0,156.0,0.34,open,Weeks 4 to 8,Monday to Thursday,wooden
10,40.0,157.0,0.34,open,Weeks 4 to 8,Monday to Thursday,wooden
10,50.0,185.0,0.4,open,Weeks 4 to 8,Monday to Thursday,wooden
11,0.0,198.0,0.43,open,Weeks 4 to 8,Monday to Thursday,wooden
11,10.0,196.0,0.43,open,Weeks 4 to 8,Monday to Thursday,wooden
11,20.0,190.0,0.41,open,Weeks 4 to 8,Monday to Thursday,wooden
11,30.0,186.0,0.4,open,Weeks 4 to 8,Monday to Thursday,wooden
11,40.0,190.0,0.41,open,Weeks 4 to 8,Monday to Thursday,wooden
11,50.0,225.0,0.49,open,Weeks 4 to 8,Monday to Thursday,wooden
12,0.0,266.0,0.58,open,Weeks 4 to 8,Monday to Thursday,wooden
12,10.0,268.0,0.58,open,Weeks 4 to 8,Monday to Thursday,wooden
12,20.0,271.0,0.59,open,Weeks 4 to 8,Monday to Thursday,wooden
12,30.0,260.0,0.57,open,Weeks 4 to 8,Monday to Thursday,wooden
12,40.0,241.0,0.52,open,Weeks 4 to 8,Monday to Thursday,wooden
12,50.0,234.0,0.51,open,Weeks 4 to 8,Monday to Thursday,wooden
13,0.0,226.0,0.49,open,Weeks 4 to 8,Monday to Thursday,wooden
13,10.0,214.0,0.47,open,Weeks 4 to 8,Monday to Thursday,wooden
13,20.0,201.0,0.44,open,Weeks 4 to 8,Monday to Thursday,wooden
13,30.0,191.0,0.42,open,Weeks 4 to 8,Monday to Thursday,wooden
13,40.0,187.0,0.41,open,Weeks 4 to 8,Monday to Thursday,wooden
13,50.0,211.0,0.46,open,Weeks 4 to 8,Monday to Thursday,wooden
14,0.0,232.0,0.5,open,Weeks 4 to 8,Monday to Thursday,wooden
14,10.0,231.0,0.5,open,Weeks 4 to 8,Monday to Thursday,wooden
14,20.0,225.0,0.49,open,Weeks 4 to 8,Monday to Thursday,wooden
14,30.0,217.0,0.47,open,Weeks 4 to 8,Monday to Thursday,wooden
14,40.0,208.0,0.45,open,Weeks 4 to 8,Monday to Thursday,wooden
14,50.0,213.0,0.46,open,Weeks 4 to 8,Monday to Thursday,wooden
15,0.0,223.0,0.48,open,Weeks 4 to 8,Monday to Thursday,wooden
15,10.0,226.0,0.49,open,Weeks 4 to 8,Monday to Thursday,wooden
15,20.0,242.0,0.53,open,Weeks 4 to 8,Monday to Thursday,wooden
15,30.0,250.0,0.54,open,Weeks 4 to 8,Monday to Thursday,wooden
15,40.0,260.0,0.57,open,Weeks 4 to 8,Monday to Thursday,wooden
15,50.0,297.0,0.65,open,Weeks 4 to 8,Monday to Thursday,wooden
16,0.0,323.0,0.7,open,Weeks 4 to 8,Monday to Thursday,wooden
16,10.0,325.0,0.71,open,Weeks 4 to 8,Monday to Thursday,wooden
16,20.0,320.0,0.7,open,Weeks 4 to 8,Monday to Thursday,wooden
16,30.0,314.0,0.68,open,Weeks 4 to 8,Monday to Thursday,wooden
16,40.0,316.0,0.69,open,Weeks 4 to 8,Monday to Thursday,wooden
16,50.0,345.0,0.75,open,Weeks 4 to 8,Monday to Thursday,wooden
17,0.0,381.0,0.83,open,Weeks 4 to 8,Monday to Thursday,wooden
17,10.0,403.0,0.88,open,Weeks 4 to 8,Monday to Thursday,wooden
17,20.0,406.0,0.88,open,Weeks 4 to 8,Monday to Thursday,wooden
17,30.0,392.0,0.85,open,Weeks 4 to 8,Monday to Thursday,wooden
17,40.0,377.0,0.82,open,Weeks 4 to 8,Monday to Thursday,wooden
17,50.0,381.0,0.83,open,Weeks 4 to 8,Monday to Thursday,wooden
18,0.0,388.0,0.84,open,Weeks 4 to 8,Monday to Thursday,wooden
18,10.0,382.0,0.83,open,Weeks 4 to 8,Monday to Thursday,wooden
18,20.0,377.0,0.82,open,Weeks 4 to 8,Monday to Thursday,wooden
18,30.0,363.0,0.79,open,Weeks 4 to 8,Monday to Thursday,wooden
18,40.0,345.0,0.75,open,Weeks 4 to 8,Monday to Thursday,wooden
18,50.0,339.0,0.74,open,Weeks 4 to 8,Monday to Thursday,wooden
19,0.0,336.0,0.73,open,Weeks 4 to 8,Monday to Thursday,wooden
19,10.0,330.0,0.72,open,Weeks 4 to 8,Monday to Thursday,wooden
19,20.0,327.0,0.71,open,Weeks 4 to 8,Monday to Thursday,wooden
19,30.0,323.0,0.7,open,Weeks 4 to 8,Monday to Thursday,wooden
19,40.0,314.0,0.68,open,Weeks 4 to 8,Monday to Thursday,wooden
19,50.0,314.0,0.68,open,Weeks 4 to 8,Monday to Thursday,wooden
20,0.0,317.0,0.69,open,Weeks 4 to 8,Monday to Thursday,wooden
20,10.0,309.0,0.67,open,Weeks 4 to 8,Monday to Thursday,wooden
20,20.0,302.0,0.66,open,Weeks 4 to 8,Monday to Thursday,wooden
20,30.0,290.0,0.63,open,Weeks 4 to 8,Monday to Thursday,wooden
20,40.0,278.0,0.6,open,Weeks 4 to 8,Monday to Thursday,wooden
20,50.0,272.0,0.59,open,Weeks 4 to 8,Monday to Thursday,wooden
21,0.0,262.0,0.57,open,Weeks 4 to 8,Monday to Thursday,wooden
21,10.0,252.0,0.55,open,Weeks 4 to 8,Monday to Thursday,wooden
21,20.0,246.0,0.53,open,Weeks 4 to 8,Monday to Thursday,wooden
21,30.0,237.0,0.52,open,Weeks 4 to 8,Monday to Thursday,wooden
21,40.0,226.0,0.49,open,Weeks 4 to 8,Monday to Thursday,wooden
21,50.0,219.0,0.48,open,Weeks 4 to 8,Monday to Thursday,wooden
22,0.0,209.0,0.45,open,Weeks 4 to 8,Monday to Thursday,wooden
22,10.0,198.0,0.43,open,Weeks 4 to 8,Monday to Thursday,wooden
22,20.0,188.0,0.41,open,Weeks 4 to 8,Monday to Thursday,wooden
22,30.0,179.0,0.39,open,Weeks 4 to 8,Monday to Thursday,wooden
22,40.0,170.0,0.37,open,Weeks 4 to 8,Monday to Thursday,wooden
22,50.0,162.0,0.35,open,Weeks 4 to 8,Monday to Thursday,wooden
23,0.0,153.0,0.33,open,Weeks 4 to 8,Monday to Thursday,wooden
23,10.0,141.0,0.31,open,Weeks 4 to 8,Monday to Thursday,wooden
23,20.0,128.0,0.28,open,Weeks 4 to 8,Monday to Thursday,wooden
23,30.0,113.0,0.25,open,Weeks 4 to 8,Monday to Thursday,wooden
23,40.0,98.0,0.21,open,Weeks 4 to 8,Monday to Thursday,wooden
23,50.0,89.0,0.19,open,Weeks 4 to 8,Monday to Thursday,wooden
0,0.0,66.0,0.14,open,Weeks 4 to 8,Friday,wooden
0,10.0,51.0,0.11,open,Weeks 4 to 8,Friday,wooden
0,20.0,38.0,0.08,open,Weeks 4 to 8,Friday,wooden
0,30.0,29.0,0.06,open,Weeks 4 to 8,Friday,wooden
0,40.0,21.0,0.05,open,Weeks 4 to 8,Friday,wooden
0,50.0,13.0,0.03,open,Weeks 4 to 8,Friday,wooden
1,0.0,0.0,0.0,closed,Weeks 4 to 8,Friday,wooden
1,10.0,0.0,0.0,closed,Weeks 4 to 8,Friday,wooden
1,20.0,0.0,0.0,closed,Weeks 4 to 8,Friday,wooden
1,30.0,0.0,0.0,closed,Weeks 4 to 8,Friday,wooden
1,40.0,0.0,0.0,closed,Weeks 4 to 8,Friday,wooden
1,50.0,0.0,0.0,closed,Weeks 4 to 8,Friday,wooden
2,0.0,0.0,0.0,closed,Weeks 4 to 8,Friday,wooden
2,10.0,0.0,0.0,closed,Weeks 4 to 8,Friday,wooden
2,20.0,0.0,0.0,closed,Weeks 4 to 8,Friday,wooden
2,30.0,0.0,0.0,closed,Weeks 4 to 8,Friday,wooden
2,40.0,0.0,0.0,closed,Weeks 4 to 8,Friday,wooden
2,50.0,0.0,0.0,closed,Weeks 4 to 8,Friday,wooden
3,0.0,0.0,0.0,closed,Weeks 4 to 8,Friday,wooden
3,10.0,0.0,0.0,closed,Weeks 4 to 8,Friday,wooden
3,20.0,0.0,0.0,closed,Weeks 4 to 8,Friday,wooden
