hour,minute,avg_n_people,week,day,facility,avg_n_people_rel
3,0,0.0,Weeks 9 and 10,Sunday,bfit,0.0
3,10,0.0,Weeks 9 and 10,Sunday,bfit,0.0
3,20,0.0,Weeks 9 and 10,Sunday,bfit,0.0
3,30,0.0,Weeks 9 and 10,Sunday,bfit,0.0
3,40,0.0,Weeks 9 and 10,Sunday,bfit,0.0
3,50,0.0,Weeks 9 and 10,Sunday,bfit,0.0
4,0,0.0,Weeks 9 and 10,Sunday,bfit,0.0
4,10,0.0,Weeks 9 and 10,Sunday,bfit,0.0
4,20,0.0,Weeks 9 and 10,Sunday,bfit,0.0
4,30,0.0,Weeks 9 and 10,Sunday,bfit,0.0
4,40,0.0,Weeks 9 and 10,Sunday,bfit,0.0
4,50,0.0,Weeks 9 and 10,Sunday,bfit,0.0
5,0,0.0,Weeks 9 and 10,Sunday,bfit,0.0
5,10,0.0,Weeks 9 and 10,Sunday,bfit,0.0
5,20,0.0,Weeks 9 and 10,Sunday,bfit,0.0
5,30,0.0,Weeks 9 and 10,Sunday,bfit,0.0
5,40,0.0,Weeks 9 and 10,Sunday,bfit,0.0
5,50,0.0,Weeks 9 and 10,Sunday,bfit,0.0
6,0,0.0,Weeks 9 and 10,Sunday,bfit,0.0
6,10,0.0,Weeks 9 and 10,Sunday,bfit,0.0
6,20,0.0,Weeks 9 and 10,Sunday,bfit,0.0
6,30,0.0,Weeks 9 and 10,Sunday,bfit,0.0
6,40,0.0,Weeks 9 and 10,Sunday,bfit,0.0
6,50,0.0,Weeks 9 and 10,Sunday,bfit,0.0
7,0,0.0,Weeks 9 and 10,Sunday,bfit,0.0
7,10,0.0,Weeks 9 and 10,Sunday,bfit,0.0
7,20,0.0,Weeks 9 and 10,Sunday,bfit,0.0
7,30,0.0,Weeks 9 and 10,Sunday,bfit,0.0
7,40,0.0,Weeks 9 and 10,Sunday,bfit,0.0
7,50,0.0,Weeks 9 and 10,Sunday,bfit,0.0
8,0,3.0,Weeks 9 and 10,Sunday,bfit,0.019
8,10,6.0,Weeks 9 and 10,Sunday,bfit,0.039
8,20,8.0,Weeks 9 and 10,Sunday,bfit,0.052
8,30,11.0,Weeks 9 and 10,Sunday,bfit,0.071
8,40,12.0,Weeks 9 and 10,Sunday,bfit,0.078
8,50,14.0,Weeks 9 and 10,Sunday,bfit,0.091
9,0,16.0,Weeks 9 and 10,Sunday,bfit,0.104
9,10,21.0,Weeks 9 and 10,Sunday,bfit,0.136
9,20,22.0,Weeks 9 and 10,Sunday,bfit,0.143
9,30,24.0,Weeks 9 and 10,Sunday,bfit,0.156
9,40,26.0,Weeks 9 and 10,Sunday,bfit,0.169
9,50,27.0,Weeks 9 and 10,Sunday,bfit,0.175
10,0,29.0,Weeks 9 and 10,Sunday,bfit,0.188
10,10,32.0,Weeks 9 and 10,Sunday,bfit,0.208
10,20,35.0,Weeks 9 and 10,Sunday,bfit,0.227
10,30,40.0,Weeks 9 and 10,Sunday,bfit,0.26
10,40,42.0,Weeks 9 and 10,Sunday,bfit,0.273
10,50,43.0,Weeks 9 and 10,Sunday,bfit,0.279
11,0,44.0,Weeks 9 and 10,Sunday,bfit,0.286
11,10,47.0,Weeks 9 and 10,Sunday,bfit,0.305
11,20,46.0,Weeks 9 and 10,Sunday,bfit,0.299
11,30,42.0,Weeks 9 and 10,Sunday,bfit,0.273
11,40,40.0,Weeks 9 and 10,Sunday,bfit,0.26
11,50,40.0,Weeks 9 and 10,Sunday,bfit,0.26
12,0,48.0,Weeks 9 and 10,Sunday,bfit,0.312
12,10,52.0,Weeks 9 and 10,Sunday,bfit,0.338
12,20,52.0,Weeks 9 and 10,Sunday,bfit,0.338
12,30,53.0,Weeks 9 and 10,Sunday,bfit,0.344
12,40,52.0,Weeks 9 and 10,Sunday,bfit,0.338
12,50,48.0,Weeks 9 and 10,Sunday,bfit,0.312
13,0,52.0,Weeks 9 and 10,Sunday,bfit,0.338
13,10,48.0,Weeks 9 and 10,Sunday,bfit,0.312
13,20,42.0,Weeks 9 and 10,Sunday,bfit,0.273
13,30,40.0,Weeks 9 and 10,Sunday,bfit,0.26
13,40,35.0,Weeks 9 and 10,Sunday,bfit,0.227
13,50,36.0,Weeks 9 and 10,Sunday,bfit,0.234
14,0,34.0,Weeks 9 and 10,Sunday,bfit,0.221
14,10,37.0,Weeks 9 and 10,Sunday,bfit,0.24
14,20,39.0,Weeks 9 and 10,Sunday,bfit,0.253
14,30,42.0,Weeks 9 and 10,Sunday,bfit,0.273
14,40,44.0,Weeks 9 and 10,Sunday,bfit,0.286
14,50,47.0,Weeks 9 and 10,Sunday,bfit,0.305
15,0,50.0,Weeks 9 and 10,Sunday,bfit,0.325
15,10,54.0,Weeks 9 and 10,Sunday,bfit,0.351
15,20,59.0,Weeks 9 and 10,Sunday,bfit,0.383
15,30,62.0,Weeks 9 and 10,Sunday,bfit,0.403
15,40,59.0,Weeks 9 and 10,Sunday,bfit,0.383
15,50,58.0,Weeks 9 and 10,Sunday,bfit,0.377
16,0,60.0,Weeks 9 and 10,Sunday,bfit,0.39
16,10,66.0,Weeks 9 and 10,Sunday,bfit,0.429
16,20,67.0,Weeks 9 and 10,Sunday,bfit,0.435
16,30,69.0,Weeks 9 and 10,Sunday,bfit,0.448
16,40,67.0,Weeks 9 and 10,Sunday,bfit,0.435
16,50,68.0,Weeks 9 and 10,Sunday,bfit,0.442
17,0,72.0,Weeks 9 and 10,Sunday,bfit,0.468
17,10,75.0,Weeks 9 and 10,Sunday,bfit,0.487
17,20,80.0,Weeks 9 and 10,Sunday,bfit,0.519
17,30,82.0,Weeks 9 and 10,Sunday,bfit,0.532
17,40,83.0,Weeks 9 and 10,Sunday,bfit,0.539
17,50,78.0,Weeks 9 and 10,Sunday,bfit,0.506
18,0,73.0,Weeks 9 and 10,Sunday,bfit,0.474
18,10,73.0,Weeks 9 and 10,Sunday,bfit,0.474
18,20,77.0,Weeks 9 and 10,Sunday,bfit,0.5
18,30,76.0,Weeks 9 and 10,Sunday,bfit,0.494
18,40,75.0,Weeks 9 and 10,Sunday,bfit,0.487
18,50,78.0,Weeks 9 and 10,Sunday,bfit,0.506
19,0,78.0,Weeks 9 and 10,Sunday,bfit,0.506
19,10,74.0,Weeks 9 and 10,Sunday,bfit,0.481
19,20,71.0,Weeks 9 and 10,Sunday,bfit,0.461
19,30,76.0,Weeks 9 and 10,Sunday,bfit,0.494
19,40,68.0,Weeks 9 and 10,Sunday,bfit,0.442
19,50,66.0,Weeks 9 and 10,Sunday,bfit,0.429
20,0,68.0,Weeks 9 and 10,Sunday,bfit,0.442
20,10,69.0,Weeks 9 and 10,Sunday,bfit,0.448
20,20,70.0,Weeks 9 and 10,Sunday,bfit,0.455
20,30,69.0,Weeks 9 and 10,Sunday,bfit,0.448
20,40,69.0,Weeks 9 and 10,Sunday,bfit,0.448
20,50,72.0,Weeks 9 and 10,Sunday,bfit,0.468
21,0,79.0,Weeks 9 and 10,Sunday,bfit,0.513
21,10,81.0,Weeks 9 and 10,Sunday,bfit,0.526
21,20,76.0,Weeks 9 and 10,Sunday,bfit,0.494
21,30,70.0,Weeks 9 and 10,Sunday,bfit,0.455
21,40,61.0,Weeks 9 and 10,Sunday,bfit,0.396
21,50,55.0,Weeks 9 and 10,Sunday,bfit,0.357
22,0,47.0,Weeks 9 and 10,Sunday,bfit,0.305
22,10,41.0,Weeks 9 and 10,Sunday,bfit,0.266
22,20,39.0,Weeks 9 and 10,Sunday,bfit,0.253
22,30,35.0,Weeks 9 and 10,Sunday,bfit,0.227
22,40,33.0,Weeks 9 and 10,Sunday,bfit,0.214
22,50,33.0,Weeks 9 and 10,Sunday,bfit,0.214
23,0,28.0,Weeks 9 and 10,Sunday,bfit,0.182
23,10,24.0,Weeks 9 and 10,Sunday,bfit,0.156
23,20,23.0,Weeks 9 and 10,Sunday,bfit,0.149
23,30,20.0,Weeks 9 and 10,Sunday,bfit,0.13
23,40,14.0,Weeks 9 and 10,Sunday,bfit,0.091
23,50,10.0,Weeks 9 and 10,Sunday,bfit,0.065
0,0,1.0,Finals Week,Monday to Thursday,bfit,0.006
0,10,1.0,Finals Week,Monday to Thursday,bfit,0.006
0,20,0.0,Finals Week,Monday to Thursday,bfit,0.0
0,30,0.0,Finals Week,Monday to Thursday,bfit,0.0
0,40,0.0,Finals Week,Monday to Thursday,bfit,0.0
0,50,0.0,Finals Week,Monday to Thursday,bfit,0.0
1,0,0.0,Finals Week,Monday to Thursday,bfit,0.0
1,10,0.0,Finals Week,Monday to Thursday,bfit,0.0
1,20,0.0,Finals Week,Monday to Thursday,bfit,0.0
1,30,0.0,Finals Week,Monday to Thursday,bfit,0.0
1,40,0.0,Finals Week,Monday to Thursday,bfit,0.0
1,50,0.0,Finals Week,Monday to Thursday,bfit,0.0
2,0,0.0,Finals Week,Monday to Thursday,bfit,0.0
2,10,0.0,Finals Week,Monday to Thursday,bfit,0.0
2,20,0.0,Finals Week,Monday to Thursday,bfit,0.0
2,30,0.0,Finals Week,Monday to Thursday,bfit,0.0
2,40,0.0,Finals Week,Monday to Thursday,bfit,0.0
2,50,0.0,Finals Week,Monday to Thursday,bfit,0.0
3,0,0.0,Finals Week,Monday to Thursday,bfit,0.0
3,10,0.0,Finals Week,Monday to Thursday,bfit,0.0
3,20,0.0,Finals Week,Monday to Thursday,bfit,0.0
3,30,0.0,Finals Week,Monday to Thursday,bfit,0.0
3,40,0.0,Finals Week,Monday to Thursday,bfit,0.0
3,50,0.0,Finals Week,Monday to Thursday,bfit,0.0
4,0,0.0,Finals Week,Monday to Thursday,bfit,0.0
4,10,0.0,Finals Week,Monday to Thursday,bfit,0.0
4,20,0.0,Finals Week,Monday to Thursday,bfit,0.0
4,30,0.0,Finals Week,Monday to Thursday,bfit,0.0
4,40,0.0,Finals Week,Monday to Thursday,bfit,0.0
4,50,0.0,Finals Week,Monday to Thursday,bfit,0.0
5,0,0.0,Finals Week,Monday to Thursday,bfit,0.0
5,10,0.0,Finals Week,Monday to Thursday,bfit,0.0
5,20,0.0,Finals Week,Monday to Thursday,bfit,0.0
5,30,0.0,Finals Week,Monday to Thursday,bfit,0.0
5,40,0.0,Finals Week,Monday to Thursday,bfit,0.0
5,50,0.0,Finals Week,Monday to Thursday,bfit,0.0
6,0,2.0,Finals Week,Monday to Thursday,bfit,0.013
6,10,6.0,Finals Week,Monday to Thursday,bfit,0.039
6,20,8.0,Finals Week,Monday to Thursday,bfit,0.052
6,30,11.0,Finals Week,Monday to Thursday,bfit,0.071
6,40,12.0,Finals Week,Monday to Thursday,bfit,0.078
6,50,12.0,Finals Week,Monday to Thursday,bfit,0.078
7,0,14.0,Finals Week,Monday to Thursday,bfit,0.091
7,10,15.0,Finals Week,Monday to Thursday,bfit,0.097
7,20,17.0,Finals Week,Monday to Thursday,bfit,0.11
7,30,19.0,Finals Week,Monday to Thursday,bfit,0.123
7,40,20.0,Finals Week,Monday to Thursday,bfit,0.13
7,50,23.0,Finals Week,Monday to Thursday,bfit,0.149
8,0,25.0,Finals Week,Monday to Thursday,bfit,0.162
8,10,26.0,Finals Week,Monday to Thursday,bfit,0.169
8,20,26.0,Finals Week,Monday to Thursday,bfit,0.169
8,30,28.0,Finals Week,Monday to Thursday,bfit,0.182
8,40,28.0,Finals Week,Monday to Thursday,bfit,0.182
8,50,27.0,Finals Week,Monday to Thursday,bfit,0.175
9,0,29.0,Finals Week,Monday to Thursday,bfit,0.188
9,10,31.0,Finals Week,Monday to Thursday,bfit,0.201
9,20,32.0,Finals Week,Monday to Thursday,bfit,0.208
9,30,35.0,Finals Week,Monday to Thursday,bfit,0.227
9,40,35.0,Finals Week,Monday to Thursday,bfit,0.227
9,50,36.0,Finals Week,Monday to Thursday,bfit,0.234
10,0,36.0,Finals Week,Monday to Thursday,bfit,0.234
10,10,38.0,Finals Week,Monday to Thursday,bfit,0.247
10,20,40.0,Finals Week,Monday to Thursday,bfit,0.26
10,30,44.0,Finals Week,Monday to Thursday,bfit,0.286
10,40,45.0,Finals Week,Monday to Thursday,bfit,0.292
10,50,47.0,Finals Week,Monday to Thursday,bfit,0.305
11,0,51.0,Finals Week,Monday to Thursday,bfit,0.331
11,10,54.0,Finals Week,Monday to Thursday,bfit,0.351
11,20,56.0,Finals Week,Monday to Thursday,bfit,0.364
11,30,55.0,Finals Week,Monday to Thursday,bfit,0.357
11,40,53.0,Finals Week,Monday to Thursday,bfit,0.344
11,50,49.0,Finals Week,Monday to Thursday,bfit,0.318
12,0,49.0,Finals Week,Monday to Thursday,bfit,0.318
12,10,48.0,Finals Week,Monday to Thursday,bfit,0.312
12,20,46.0,Finals Week,Monday to Thursday,bfit,0.299
12,30,42.0,Finals Week,Monday to Thursday,bfit,0.273
12,40,41.0,Finals Week,Monday to Thursday,bfit,0.266
12,50,40.0,Finals Week,Monday to Thursday,bfit,0.26
13,0,41.0,Finals Week,Monday to Thursday,bfit,0.266
13,10,39.0,Finals Week,Monday to Thursday,bfit,0.253
13,20,37.0,Finals Week,Monday to Thursday,bfit,0.24
13,30,37.0,Finals Week,Monday to Thursday,bfit,0.24
13,40,36.0,Finals Week,Monday to Thursday,bfit,0.234
13,50,34.0,Finals Week,Monday to Thursday,bfit,0.221
14,0,36.0,Finals Week,Monday to Thursday,bfit,0.234
14,10,36.0,Finals Week,Monday to Thursday,bfit,0.234
14,20,38.0,Finals Week,Monday to Thursday,bfit,0.247
14,30,39.0,Finals Week,Monday to Thursday,bfit,0.253
14,40,42.0,Finals Week,Monday to Thursday,bfit,0.273
14,50,39.0,Finals Week,Monday to Thursday,bfit,0.253
15,0,40.0,Finals Week,Monday to Thursday,bfit,0.26
15,10,43.0,Finals Week,Monday to Thursday,bfit,0.279
15,20,42.0,Finals Week,Monday to Thursday,bfit,0.273
15,30,43.0,Finals Week,Monday to Thursday,bfit,0.279
15,40,43.0,Finals Week,Monday to Thursday,bfit,0.279
15,50,43.0,Finals Week,Monday to Thursday,bfit,0.279
16,0,46.0,Finals Week,Monday to Thursday,bfit,0.299
16,10,48.0,Finals Week,Monday to Thursday,bfit,0.312
16,20,49.0,Finals Week,Monday to Thursday,bfit,0.318
16,30,54.0,Finals Week,Monday to Thursday,bfit,0.351
16,40,59.0,Finals Week,Monday to Thursday,bfit,0.383
16,50,60.0,Finals Week,Monday to Thursday,bfit,0.39
17,0,64.0,Finals Week,Monday to Thursday,bfit,0.416
17,10,68.0,Finals Week,Monday to Thursday,bfit,0.442
17,20,71.0,Finals Week,Monday to Thursday,bfit,0.461
17,30,72.0,Finals Week,Monday to Thursday,bfit,0.468
17,40,76.0,Finals Week,Monday to Thursday,bfit,0.494
17,50,75.0,Finals Week,Monday to Thursday,bfit,0.487
18,0,78.0,Finals Week,Monday to Thursday,bfit,0.506
18,10,77.0,Finals Week,Monday to Thursday,bfit,0.5
18,20,75.0,Finals Week,Monday to Thursday,bfit,0.487
18,30,70.0,Finals Week,Monday to Thursday,bfit,0.455
18,40,67.0,Finals Week,Monday to Thursday,bfit,0.435
18,50,63.0,Finals Week,Monday to Thursday,bfit,0.409
19,0,62.0,Finals Week,Monday to Thursday,bfit,0.403
19,10,56.0,Finals Week,Monday to Thursday,bfit,0.364
19,20,54.0,Finals Week,Monday to Thursday,bfit,0.351
19,30,53.0,Finals Week,Monday to Thursday,bfit,0.344
19,40,54.0,Finals Week,Monday to Thursday,bfit,0.351
19,50,55.0,Finals Week,Monday to Thursday,bfit,0.357
20,0,55.0,Finals Week,Monday to Thursday,bfit,0.357
20,10,53.0,Finals Week,Monday to Thursday,bfit,0.344
20,20,57.0,Finals Week,Monday to Thursday,bfit,0.37
20,30,61.0,Finals Week,Monday to Thursday,bfit,0.396
20,40,62.0,Finals Week,Monday to Thursday,bfit,0.403
20,50,64.0,Finals Week,Monday to Thursday,bfit,0.416
21,0,66.0,Finals Week,Monday to Thursday,bfit,0.429
21,10,67.0,Finals Week,Monday to Thursday,bfit,0.435
21,20,68.0,Finals Week,Monday to Thursday,bfit,0.442
21,30,73.0,Finals Week,Monday to Thursday,bfit,0.474
21,40,78.0,Finals Week,Monday to Thursday,bfit,0.506
21,50,83.0,Finals Week,Monday to Thursday,bfit,0.539
22,0,81.0,Finals Week,Monday to Thursday,bfit,0.526
22,10,79.0,Finals Week,Monday to Thursday,bfit,0.513
22,20,74.0,Finals Week,Monday to Thursday,bfit,0.481
22,30,65.0,Finals Week,Monday to Thursday,bfit,0.422
22,40,54.0,Finals Week,Monday to Thursday,bfit,0.351
22,50,45.0,Finals Week,Monday to Thursday,bfit,0.292
23,0,32.0,Finals Week,Monday to Thursday,bfit,0.208
23,10,22.0,Finals Week,Monday to Thursday,bfit,0.143
23,20,15.0,Finals Week,Monday to Thursday,bfit,0.097
23,30,10.0,Finals Week,Monday to Thursday,bfit,0.065
23,40,6.0,Finals Week,Monday to Thursday,bfit,0.039
23,50,2.0,Finals Week,Monday to Thursday,bfit,0.013
0,0,0.0,Finals Week,Friday,bfit,0.0
0,10,0.0,Finals Week,Friday,bfit,0.0
0,20,0.0,Finals Week,Friday,bfit,0.0
0,30,0.0,Finals Week,Friday,bfit,0.0
0,40,0.0,Finals Week,Friday,bfit,0.0
0,50,0.0,Finals Week,Friday,bfit,0.0
1,0,0.0,Finals Week,Friday,bfit,0.0
1,10,0.0,Finals Week,Friday,bfit,0.0
1,20,0.0,Finals Week,Friday,bfit,0.0
1,30,0.0,Finals Week,Friday,bfit,0.0
1,40,0.0,Finals Week,Friday,bfit,0.0
1,50,0.0,Finals Week,Friday,bfit,0.0
2,0,0.0,Finals Week,Friday,bfit,0.0
2,10,0.0,Finals Week,Friday,bfit,0.0
2,20,0.0,Finals Week,Friday,bfit,0.0
2,30,0.0,Finals Week,Friday,bfit,0.0
2,40,0.0,Finals Week,Friday,bfit,0.0
2,50,0.0,Finals Week,Friday,bfit,0.0
3,0,0.0,Finals Week,Friday,bfit,0.0
3,10,0.0,Finals Week,Friday,bfit,0.0
3,20,0.0,Finals Week,Friday,bfit,0.0
3,30,0.0,Finals Week,Friday,bfit,0.0
3,40,0.0,Finals Week,Friday,bfit,0.0
3,50,0.0,Finals Week,Friday,bfit,0.0
4,0,0.0,Finals Week,Friday,bfit,0.0
4,10,0.0,Finals Week,Friday,bfit,0.0
4,20,0.0,Finals Week,Friday,bfit,0.0
4,30,0.0,Finals Week,Friday,bfit,0.0
4,40,0.0,Finals Week,Friday,bfit,0.0
4,50,0.0,Finals Week,Friday,bfit,0.0
5,0,0.0,Finals Week,Friday,bfit,0.0
5,10,0.0,Finals Week,Friday,bfit,0.0
5,20,0.0,Finals Week,Friday,bfit,0.0
5,30,0.0,Finals Week,Friday,bfit,0.0
5,40,0.0,Finals Week,Friday,bfit,0.0
5,50,0.0,Finals Week,Friday,bfit,0.0
6,0,2.0,Finals Week,Friday,bfit,0.013
6,10,3.0,Finals Week,Friday,bfit,0.019
6,20,4.0,Finals Week,Friday,bfit,0.026
6,30,5.0,Finals Week,Friday,bfit,0.032
6,40,6.0,Finals Week,Friday,bfit,0.039
6,50,6.0,Finals Week,Friday,bfit,0.039
7,0,4.0,Finals Week,Friday,bfit,0.026
7,10,6.0,Finals Week,Friday,bfit,0.039
7,20,6.0,Finals Week,Friday,bfit,0.039
7,30,8.0,Finals Week,Friday,bfit,0.052
7,40,6.0,Finals Week,Friday,bfit,0.039
7,50,8.0,Finals Week,Friday,bfit,0.052
8,0,8.0,Finals Week,Friday,bfit,0.052
8,10,7.0,Finals Week,Friday,bfit,0.045
8,20,6.0,Finals Week,Friday,bfit,0.039
8,30,7.0,Finals Week,Friday,bfit,0.045
8,40,6.0,Finals Week,Friday,bfit,0.039
8,50,7.0,Finals Week,Friday,bfit,0.045
9,0,8.0,Finals Week,Friday,bfit,0.052
9,10,9.0,Finals Week,Friday,bfit,0.058
9,20,10.0,Finals Week,Friday,bfit,0.065
9,30,11.0,Finals Week,Friday,bfit,0.071
9,40,12.0,Finals Week,Friday,bfit,0.078
9,50,15.0,Finals Week,Friday,bfit,0.097
10,0,14.0,Finals Week,Friday,bfit,0.091
10,10,18.0,Finals Week,Friday,bfit,0.117
10,20,16.0,Finals Week,Friday,bfit,0.104
10,30,17.0,Finals Week,Friday,bfit,0.11
10,40,15.0,Finals Week,Friday,bfit,0.097
10,50,14.0,Finals Week,Friday,bfit,0.091
11,0,16.0,Finals Week,Friday,bfit,0.104
11,10,17.0,Finals Week,Friday,bfit,0.11
11,20,18.0,Finals Week,Friday,bfit,0.117
11,30,19.0,Finals Week,Friday,bfit,0.123
11,40,18.0,Finals Week,Friday,bfit,0.117
11,50,15.0,Finals Week,Friday,bfit,0.097
12,0,16.0,Finals Week,Friday,bfit,0.104
12,10,22.0,Finals Week,Friday,bfit,0.143
12,20,22.0,Finals Week,Friday,bfit,0.143
12,30,24.0,Finals Week,Friday,bfit,0.156
12,40,20.0,Finals Week,Friday,bfit,0.13
12,50,18.0,Finals Week,Friday,bfit,0.117
13,0,16.0,Finals Week,Friday,bfit,0.104
13,10,14.0,Finals Week,Friday,bfit,0.091
13,20,16.0,Finals Week,Friday,bfit,0.104
13,30,16.0,Finals Week,Friday,bfit,0.104
13,40,16.0,Finals Week,Friday,bfit,0.104
13,50,14.0,Finals Week,Friday,bfit,0.091
14,0,12.0,Finals Week,Friday,bfit,0.078
14,10,12.0,Finals Week,Friday,bfit,0.078
14,20,12.0,Finals Week,Friday,bfit,0.078
14,30,16.0,Finals Week,Friday,bfit,0.104
14,40,16.0,Finals Week,Friday,bfit,0.104
14,50,14.0,Finals Week,Friday,bfit,0.091
15,0,16.0,Finals Week,Friday,bfit,0.104
15,10,14.0,Finals Week,Friday,bfit,0.091
15,20,16.0,Finals Week,Friday,bfit,0.104
15,30,21.0,Finals Week,Friday,bfit,0.136
15,40,21.0,Finals Week,Friday,bfit,0.136
15,50,23.0,Finals Week,Friday,bfit,0.149
16,0,23.0,Finals Week,Friday,bfit,0.149
16,10,18.0,Finals Week,Friday,bfit,0.117
16,20,20.0,Finals Week,Friday,bfit,0.13
16,30,23.0,Finals Week,Friday,bfit,0.149
16,40,24.0,Finals Week,Friday,bfit,0.156
16,50,24.0,Finals Week,Friday,bfit,0.156
17,0,29.0,Finals Week,Friday,bfit,0.188
17,10,30.0,Finals Week,Friday,bfit,0.195
17,20,30.0,Finals Week,Friday,bfit,0.195
17,30,29.0,Finals Week,Friday,bfit,0.188
17,40,30.0,Finals Week,Friday,bfit,0.195
17,50,28.0,Finals Week,Friday,bfit,0.182
18,0,30.0,Finals Week,Friday,bfit,0.195
18,10,32.0,Finals Week,Friday,bfit,0.208
18,20,34.0,Finals Week,Friday,bfit,0.221
18,30,39.0,Finals Week,Friday,bfit,0.253
18,40,39.0,Finals Week,Friday,bfit,0.253
18,50,40.0,Finals Week,Friday,bfit,0.26
19,0,40.0,Finals Week,Friday,bfit,0.26
19,10,38.0,Finals Week,Friday,bfit,0.247
19,20,32.0,Finals Week,Friday,bfit,0.208
19,30,26.0,Finals Week,Friday,bfit,0.169
19,40,19.0,Finals Week,Friday,bfit,0.123
19,50,14.0,Finals Week,Friday,bfit,0.091
20,0,8.0,Finals Week,Friday,bfit,0.052
20,10,6.0,Finals Week,Friday,bfit,0.039
20,20,4.0,Finals Week,Friday,bfit,0.026
20,30,2.0,Finals Week,Friday,bfit,0.013
20,40,1.0,Finals Week,Friday,bfit,0.006
20,50,1.0,Finals Week,Friday,bfit,0.006
21,0,1.0,Finals Week,Friday,bfit,0.006
21,10,0.0,Finals Week,Friday,bfit,0.0
21,20,0.0,Finals Week,Friday,bfit,0.0
21,30,0.0,Finals Week,Friday,bfit,0.0
21,40,0.0,Finals Week,Friday,bfit,0.0
21,50,0.0,Finals Week,Friday,bfit,0.0
22,0,0.0,Finals Week,Friday,bfit,0.0
22,10,0.0,Finals Week,Friday,bfit,0.0
22,20,0.0,Finals Week,Friday,bfit,0.0
22,30,0.0,Finals Week,Friday,bfit,0.0
22,40,0.0,Finals Week,Friday,bfit,0.0
22,50,0.0,Finals Week,Friday,bfit,0.0
23,0,0.0,Finals Week,Friday,bfit,0.0
23,10,0.0,Finals Week,Friday,bfit,0.0
23,20,0.0,Finals Week,Friday,bfit,0.0
23,30,0.0,Finals Week,Friday,bfit,0.0
23,40,0.0,Finals Week,Friday,bfit,0.0
23,50,0.0,Finals Week,Friday,bfit,0.0
0,0,0.0,Finals Week,Saturday,bfit,0.0
0,10,0.0,Finals Week,Saturday,bfit,0.0
0,20,0.0,Finals Week,Saturday,bfit,0.0
0,30,0.0,Finals Week,Saturday,bfit,0.0
0,40,0.0,Finals Week,Saturday,bfit,0.0
0,50,0.0,Finals Week,Saturday,bfit,0.0
1,0,0.0,Finals Week,Saturday,bfit,0.0
1,10,0.0,Finals Week,Saturday,bfit,0.0
1,20,0.0,Finals Week,Saturday,bfit,0.0
1,30,0.0,Finals Week,Saturday,bfit,0.0
1,40,0.0,Finals Week,Saturday,bfit,0.0
1,50,0.0,Finals Week,Saturday,bfit,0.0
2,0,0.0,Finals Week,Saturday,bfit,0.0
2,10,0.0,Finals Week,Saturday,bfit,0.0
2,20,0.0,Finals Week,Saturday,bfit,0.0
2,30,0.0,Finals Week,Saturday,bfit,0.0
2,40,0.0,Finals Week,Saturday,bfit,0.0
2,50,0.0,Finals Week,Saturday,bfit,0.0
3,0,0.0,Finals Week,Saturday,bfit,0.0
3,10,0.0,Finals Week,Saturday,bfit,0.0
3,20,0.0,Finals Week,Saturday,bfit,0.0
3,30,0.0,Finals Week,Saturday,bfit,0.0
3,40,0.0,Finals Week,Saturday,bfit,0.0
3,50,0.0,Finals Week,Saturday,bfit,0.0
4,0,0.0,Finals Week,Saturday,bfit,0.0
4,10,0.0,Finals Week,Saturday,bfit,0.0
4,20,0.0,Finals Week,Saturday,bfit,0.0
4,30,0.0,Finals Week,Saturday,bfit,0.0
4,40,0.0,Finals Week,Saturday,bfit,0.0
4,50,0.0,Finals Week,Saturday,bfit,0.0
5,0,0.0,Finals Week,Saturday,bfit,0.0
5,10,0.0,Finals Week,Saturday,bfit,0.0
5,20,0.0,Finals Week,Saturday,bfit,0.0
5,30,0.0,Finals Week,Saturday,bfit,0.0
5,40,0.0,Finals Week,Saturday,bfit,0.0
5,50,0.0,Finals Week,Saturday,bfit,0.0
6,0,0.0,Finals Week,Saturday,bfit,0.0
6,10,0.0,Finals Week,Saturday,bfit,0.0
6,20,0.0,Finals Week,Saturday,bfit,0.0
6,30,0.0,Finals Week,Saturday,bfit,0.0
6,40,0.0,Finals Week,Saturday,bfit,0.0
6,50,0.0,Finals Week,Saturday,bfit,0.0
7,0,0.0,Finals Week,Saturday,bfit,0.0
7,10,0.0,Finals Week,Saturday,bfit,0.0
7,20,0.0,Finals Week,Saturday,bfit,0.0
7,30,0.0,Finals Week,Saturday,bfit,0.0
7,40,0.0,Finals Week,Saturday,bfit,0.0
7,50,0.0,Finals Week,Saturday,bfit,0.0
8,0,0.0,Finals Week,Saturday,bfit,0.0
8,10,0.0,Finals Week,Saturday,bfit,0.0
8,20,0.0,Finals Week,Saturday,bfit,0.0
8,30,0.0,Finals Week,Saturday,bfit,0.0
8,40,0.0,Finals Week,Saturday,bfit,0.0
8,50,0.0,Finals Week,Saturday,bfit,0.0
9,0,0.0,Finals Week,Saturday,bfit,0.0
9,10,0.0,Finals Week,Saturday,bfit,0.0
9,20,0.0,Finals Week,Saturday,bfit,0.0
9,30,0.0,Finals Week,Saturday,bfit,0.0
9,40,0.0,Finals Week,Saturday,bfit,0.0
9,50,0.0,Finals Week,Saturday,bfit,0.0
10,0,0.0,Finals Week,Saturday,bfit,0.0
10,10,0.0,Finals Week,Saturday,bfit,0.0
10,20,0.0,Finals Week,Saturday,bfit,0.0
10,30,0.0,Finals Week,Saturday,bfit,0.0
